word,meaning
stocked,1.n. 股份，股票；库存；血统；树干 2.adj. 存货的，常备的；平凡的 3.vt. 进货；备有；装把手于… 4.vi. 囤积；办货；出新芽 5.n. (Stock)人名；(德、匈、捷)施托克；(英、法、葡、瑞典)斯托克[新经济人高频]
Stockholm,1.n. 斯德哥尔摩（瑞典首都）[新经济人高频]
stodgy,1.adj. 平凡的；塞满的；庸俗的[新经济人高频]
stolid,1.adj. 迟钝的；缺乏热情的；冷漠的[新经济人高频]
stones,1.n. 石子（stone的复数）；小石头 2.v. 向…扔石子；用石块铺（stone的三单形式） 3.n. (Stones)人名；(英)斯通斯[新经济人高频]
straight face,1.不露表情的脸[新经济人高频]
Strait,1.n. 海峡；困境 2.adj. 狭窄的；苦恼的 3.n. (Strait)人名；(英)斯特雷特[新经济人高频]
stranded,1.v. 搁浅（strand的过去式和过去分词） 2.adj. 搁浅的；陷于困境的；有…股的（常用来构成复合词）[新经济人高频]
strangely,1.adv. 奇怪地；奇妙地；不可思议地[新经济人高频]
strangle,1.vt. 把…勒死；使…窒息 2.vi. 窒息而死；被勒死[新经济人高频]
strapped,1.v. strap的过去式和过去分词 2.adj. 用皮绳捆住的；用皮带装饰的；身无分文的；资金短少的[新经济人高频]
Strategic,1.adj. 战略上的，战略的[新经济人高频]
strategies,1.n. 策略，战略（strategy的复数形式）[新经济人高频]
strategist,1.n. 战略家；军事家[新经济人高频]
strategists,1.n. 战略家；军事家[新经济人高频]
streak,1.n. 条纹，线条；倾向 2.vi. 飞跑，疾驶；加上条纹 3.vt. 飞跑，疾驰；加条纹于[新经济人高频]
strengthened,1.v. 加强（strengthen的过去式）[新经济人高频]
stretched,1.v. 伸直，伸展；舒展（stretch的过去分词）；伸缩 2.adj. 拉伸的，伸展了的[新经济人高频]
stretcher,1.n. 担架；延伸器[新经济人高频]
stricter,1.严格的（ strict的比较级 ）[新经济人高频]
strictly,1.adv. 严格地；完全地；确实地[新经济人高频]
strident,1.adj. 刺耳的；尖锐的；吱吱尖叫的；轧轧作响的[新经济人高频]
strife,1.n. 冲突；争吵；不和[新经济人高频]
strip,1.n. 带；条状；脱衣舞 2.vt. 剥夺；剥去；脱去衣服 3.vi. 脱去衣服[新经济人高频]
striving,1.n. 努力；斗争 2.v. 努力（strive的现在分词）；奋斗；力争[新经济人高频]
stroke,1.n. （游泳或划船的）划；中风；（打、击等的）一下；冲程；（成功的）举动；尝试；轻抚 2.vt. （用笔等）画；轻抚；轻挪；敲击；划尾桨；划掉；（打字时）击打键盘 3.vi. 击球；作尾桨手，指挥划桨；（打字时）击打键盘[新经济人高频]
strongman,1.n. 强人；铁腕人物[新经济人高频]
strut,1.n. 支柱；高视阔步 2.vt. 炫耀；在…上趾高气扬地走；给…加支撑 3.vi. 高视阔步；趾高气扬地走[新经济人高频]
stubbornly,1.adv. 顽固地；倔强地[新经济人高频]
Students,1.n. （尤指大专院校的）学生（student的复数）[新经济人高频]
stuff with,1.用…把…堵住；用…装/填/塞[新经济人高频]
stump,1.vt. 砍伐；使为难；在…作巡回政治演说 2.n. 树桩；残余部分；假肢 3.vi. 笨重地行走；发表竞选演说 4.n. (Stump)人名；(英)斯顿普；(德)施通普[新经济人高频]
stunning,1.adj. 极好的；使人晕倒的；震耳欲聋的 2.v. 把…打昏；使震耳欲聋；使大吃一惊（stun的ing形式）[新经济人高频]
stupefying,1.adj. 使人目瞪口呆的；让人昏沉的 2.v. 使发呆；使失去知觉（stupefy的ing形式）[新经济人高频]
subdued,1.v. 使服从，压制，减弱（subdue 的过去式和过去分词） 2.adj. 减弱的；被制服的；被抑制的[新经济人高频]
subjected,1.v. 使遭受（subject的过去分词形式）；使从属；受…影响[新经济人高频]
submarine,1.n. 潜水艇；海底生物 2.adj. 海底的；水下的 3.vt. 用潜水艇攻击 4.vi. 在下疾行；在下滑动[新经济人高频]
submarines,1.n. 潜艇；潜水艇（submarine的复数）[新经济人高频]
subpoena,1.n. 传票 2.vt. 传唤，传审；传讯[新经济人高频]
subprime,1.adj. 次级的；准最低贷款利率的[新经济人高频]
subscribe,1.vt. 签署；赞成；捐助 2.vi. 订阅；捐款；认购；赞成；签署[新经济人高频]
subscribers,1.n. 订阅者，[金融] 认股人；捐款人（subscriber复数形式）[新经济人高频]
subscription,1.n. 捐献；订阅；订金；签署[新经济人高频]
subsequently,1.adv. 随后，其后；后来[新经济人高频]
subsidise,1.vt. 资助（等于subsidize）；给...补助金 2.vi. 消退；下沉；平息[新经济人高频]
substitute,1.n. 代用品；代替者 2.vi. 替代 3.vt. 代替[新经济人高频]
successes,1.n. 成功，成就；胜利；大获成功的人或事物[新经济人高频]
successor,1.n. 继承者；后续的事物[新经济人高频]
succumb,1.vi. 屈服；死；被压垮[新经济人高频]
sucked,1.v. 吸，吮；吸收；吞没（suck的过去分词）[新经济人高频]
suck-up,1.n. 奉承者[新经济人高频]
sufficient,1.adj. 足够的；充分的[新经济人高频]
suited,1.v. 适合（suit的过去分词） 2.adj. 合适的[新经济人高频]
sulk,1.n. 生气；愠怒；生气的人 2.vi. 生气；愠怒[新经济人高频]
sullen,1.adj. 愠怒的，不高兴的；（天气）阴沉的；沉闷的[新经济人高频]
sulphur,1.n. 硫磺；硫磺色 2.vt. 使硫化；用硫磺处理[新经济人高频]
sultry,1.adj. 闷热的；狂暴的；淫荡的[新经济人高频]
supervision,1.n. 监督，管理[新经济人高频]
supplant,1.vt. 代替；排挤掉[新经济人高频]
supporter,1.n. 支持者；拥护者[新经济人高频]
supreme,1.n. 至高；霸权 2.adj. 最高的；至高的；最重要的[新经济人高频]
surge,1.n. 汹涌；大浪，波涛；汹涌澎湃；巨涌 2.v. 汹涌；起大浪，蜂拥而来[新经济人高频]
surplus,1.n. 剩余；[贸易] 顺差；盈余；过剩 2.adj. 剩余的；过剩的[新经济人高频]
surrender,1.n. 投降；放弃；交出；屈服 2.vt. 使投降；放弃；交出；听任 3.vi. 投降；屈服；自首[新经济人高频]
surviving,1.adj. 继续存在的；未死的；依然健在的 2.v. 生存（survive的ing形式）[新经济人高频]
survivors,1.n. 幸存者（survivor的复数）[新经济人高频]
susceptible,1.n. 易得病的人 2.adj. 易受影响的；易感动的；容许…的[新经济人高频]
swagger,1.n. 大摇大摆；吹牛；威吓；下摆散开状的女式短大衣 2.vi. 大摇大摆；吹牛；虚张声势吓人 3.vt. 吓唬；趾高气扬地行走或行事 4.adj. 炫耀的；时髦的[新经济人高频]
swaggering,1.adj. 大摇大摆的 2.vt. 吹牛；神气活现；昂首阔步（swagger的现在分词） 3.vi. 威吓；吓唬（swagger的现在分词）[新经济人高频]
swamp,1.vt. 使陷于沼泽；使沉没；使陷入困境 2.n. 沼泽；湿地 3.vi. 下沉；陷入沼泽；陷入困境；不知所措（过去式swamped，过去分词swamped，现在分词swamping，第三人称单数swamps，名词swampiness，形容词swampy）[新经济人高频]
swapping,1.n. 交换；调动 2.v. 交换（swap的ing形式）[新经济人高频]
swathe,1.n. 带子，绷带；包装品 2.vt. 包围；紧绑；裹[新经济人高频]
sweat,1.n. 汗；水珠；焦急；苦差使 2.vt. 使出汗；流出；使干苦活；剥削；藉出汗减轻；焦急地期待 3.vi. 出汗；辛苦工作；懊恼；结水珠[新经济人高频]
sweeping,1.n. 扫除；垃圾 2.adj. 彻底的；广泛的；扫荡的 3.v. 打扫；扫除（sweep的现在分词形式）[新经济人高频]
sweet,1.n. 糖果；乐趣；芳香；宝贝 2.adj. 甜的；悦耳的；芳香的；亲切的 3.（俚）酷毙了 4.n. (Sweet)人名；(英)斯威特[新经济人高频]
swell,1.n. 肿胀；隆起 2.vt. 使膨胀；使隆起 3.adj. 漂亮的；一流的 4.vi. 膨胀；肿胀；隆起 5.n. (Swell)人名；(英)斯韦尔[新经济人高频]
swelter,1.n. 闷热；热得难受 2.vt. 使闷热；使中暑 3.vi. 被暑气所苦；热得难受[新经济人高频]
swimming,1.n. 游泳；目眩 2.adj. 游泳的；游泳用的；善于游泳的；晕眩的 3.v. 游泳；漂浮；旋转（swim的ing形式）[新经济人高频]
swindle,1.n. 欺诈；骗局 2.vt. 诈骗；骗取 3.vi. 诈骗 4.n. (Swindle)人名；(英)斯温德尔[新经济人高频]
swingeing,1.adj. 激烈的；极好的；严厉的 2.adv. 极；非常[新经济人高频]
swirl,1.n. 漩涡；打旋；涡状形 2.vi. 盘绕；打旋；眩晕；大口喝酒 3.vt. 使成漩涡[新经济人高频]
swish,1.n. 嗖嗖声；漂亮；搞同性恋的男子 2.adj. （主英）时髦的；漂亮的；（美俚）搞同性恋的 3.vt. 鞭打；使作沙沙声 4.vi. 嗖地挥动；发嗖嗖声[新经济人高频]
swivel,1.n. 转环；转椅座架 2.vt. 使旋转 3.vi. 旋转[新经济人高频]
swoop,1.n. 猛扑；俯冲；突然袭击 2.vt. 攫取；抓起 3.vi. 猛扑；突然袭击；突然下降；飞扑[新经济人高频]
symbolic,1.adj. 象征的；符号的；使用符号的[新经济人高频]
synonymous,1.adj. 同义的；同义词的；同义突变的[新经济人高频]
Syrians,1.n. 叙利亚人（Syrian的复数）[新经济人高频]
tablets,1.n. [药] 药片，匾（tablet的复数形式）；便笺 2.v. 用碑牌纪念；将…制成小片（tablet的第三人称单数）[新经济人高频]
tabloid,1.n. 小报；药片；文摘；小型画报 2.adj. 小报式的；缩略的；轰动性的；扼要的[新经济人高频]
tacit,1.adj. 缄默的；不言而喻的；心照不宣的；默许的[新经济人高频]
tactic,1.n. 策略，战略 2.adj. 按顺序的，依次排列的[新经济人高频]
tactical,1.adj. 战术的；策略的；善于策略的[新经济人高频]
tailspin,1.n. 混乱；旋尾降落；慌乱 2.vi. （飞机）打着尾旋坠落[新经济人高频]
taint,1.n. 污点；感染 2.vt. 污染；腐蚀；使感染 3.vi. 败坏；被污染[新经济人高频]
tainted,1.adj. 污染的；感染的[新经济人高频]
tandem,1.n. 串联；串座双人自行车 2.adj. 串联的 3.adv. 一前一后地；纵排地 4.n. (Tandem)人名；(英)坦德姆[新经济人高频]
tangible,1.n. 有形资产 2.adj. 有形的；切实的；可触摸的[新经济人高频]
tank,1.n. 坦克；水槽；池塘 2.vt. 把…贮放在柜内；打败 3.vi. 乘坦克行进 4.n. (Tank)人名；(德、土、阿塞、土库、挪)汤克[新经济人高频]
tantrum,1.n. 发脾气；发怒[新经济人高频]
Tanzania,1.n. 坦桑尼亚（东非国家）[新经济人高频]
tar,1.n. 焦油；柏油；水手 2.vt. 涂以焦油；玷污 3.n. (Tar)人名；(东南亚国家华语)大；(罗、塞、匈、阿拉伯)塔尔[新经济人高频]
tastes,1.n. [食品] 味道，品味（taste的复数形式） 2.v. 体会，尝（taste的三单形式）[新经济人高频]
Tata,1.n. 散步；机关枪 2.n. (Tata)人名；(印、土、意)塔塔 3.int. 再见[新经济人高频]
tattered,1.adj. 破烂的，衣衫褴褛的 2.v. 变破烂（tatter的过去分词）[新经济人高频]
taut,1.n. (Taut)人名；(德)陶特 2.adj. 拉紧的；紧张的；整洁的 3.vt. 使纠缠；使缠结[新经济人高频]
taxis,1.n. 整腹法；反射运动；分类法；（古希腊军队的）分队；排列 2.n. (Taxis)人名；(英、芬)塔克西斯[新经济人高频]
taxpayer,1.n. 纳税人；所收租金只够支付地产税的建筑物[新经济人高频]
Teach,1.vt. 教；教授；教导 2.vi. 教授；讲授；当老师 3.n. (Teach)人名；(英)蒂奇[新经济人高频]
technique,1.n. 技巧，技术；手法[新经济人高频]
Ted,1.vt. 翻晒[新经济人高频]
teem,1.n. (Teem)人名；(英)蒂姆 2.vt. 倒出 3.vi. 大量出现；充满[新经济人高频]
teenage,1.n. 青少年时期 2.adj. 青少年的；十几岁的[新经济人高频]
teenager,1.n. 十几岁的青少年；十三岁到十九岁的少年[新经济人高频]
teeter,1.n. 跷跷板；摇摆 2.vt. 使…摇摆；使…上下晃动 3.vi. 摇晃；玩跷跷板；步履蹒跚；摇摇欲坠；岌岌可危[新经济人高频]
telephony,1.n. 电话（学）；电话制造[新经济人高频]
template,1.n. 模板，样板[新经济人高频]
temporarily,1.adv. 临时地，临时[新经济人高频]
tenacity,1.n. 韧性；固执；不屈不挠；黏性[新经济人高频]
Tencent,1.腾讯公司[新经济人高频]
tended,1.vi. 趋向，倾向；照料，照顾 2.vt. 照料，照管[新经济人高频]
tendency,1.n. 倾向，趋势；癖好[新经济人高频]
Tennessee,1.n. 田纳西州（美国州名）[新经济人高频]
terminal,1.n. 末端；终点；终端机；极限 2.adj. 末端的；终点的；晚期的[新经济人高频]
terrace,1.n. 平台；梯田；阳台 2.adj. （女服）叠层式的 3.vt. 使成梯田，使成阶地；使有平台屋顶 4.vi. 成阶地；成梯田；筑成坛 5.n. (Terrace)人名；(英)特勒斯[新经济人高频]
terribly,1.adv. 非常；可怕地；极度地[新经济人高频]
territories,1.n. 地区；领土；边疆区（territory的复数）[新经济人高频]
Terry,1.n. 厚绒布；毛毛圈 2.n. (Terry)人名；(英、西、葡、法、塞)特里 3.adj. 起毛毛圈的[新经济人高频]
testimony,1.n. [法] 证词，证言；证据[新经济人高频]
Texan,1.n. 得克萨斯州的人 2.adj. 得克萨斯州的；德克萨斯州人的[新经济人高频]
Thaksin,1.塔克辛；塔辛（人名）[新经济人高频]
Thames,1.n. （伦敦的）泰晤士河[新经济人高频]
thankless,1.adj. 不感谢的；忘恩的；不领情的；吃力不讨好的[新经济人高频]
thaw,1.n. 解冻；融雪 2.vt. 使融解；使变得不拘束 3.vi. 融解；变暖和 4.n. (Thaw)人名；(缅)陶[新经济人高频]
theories,1.n. 理论（theory的复数形式）[新经济人高频]
therapy,1.n. 治疗，疗法[新经济人高频]
Things,1.n. 事物（thing的复数形式）；用品；形势[新经济人高频]
thinkers,1.n. 思想者；善于思考的人（thinker的复数形式）[新经济人高频]
thread,1.n. 线；螺纹；思路；衣服；线状物；玻璃纤维；路线 2.vt. 穿过；穿线于；使交织 3.vi. 通过；穿透过[新经济人高频]
threw,1.v. 抛（throw的过去式）；丢弃[新经济人高频]
throne,1.n. 王座；君主；王权 2.vt. 使登王位 3.vi. 登上王座 4.n. (Throne)人名；(瑞典)特罗内；(英)特罗恩[新经济人高频]
throwing,1.n. 投掷 2.v. 掷（throw的ing形式）[新经济人高频]
thwart,1.prep. 横过 2.n. 划手座；独木舟的横梁 3.vt. 挫败；反对；阻碍；横过 4.adj. 横放的；固执的 5.adv. 横过[新经济人高频]
Tiananmen,1.n. 天安门[新经济人高频]
Tibet,1.n. 西藏（中国一自治区）[新经济人高频]
tick,1.n. 滴答声；扁虱；记号；赊欠 2.vt. 标记号于；滴答地记录 3.vi. 发出滴答声；标以记号 4.n. (Tick)人名；(匈、芬)蒂克[新经济人高频]
tick over,1.慢吞吞地工作；进行缓慢[新经济人高频]
tightened,1.v. 拉紧；固定；加严（tighten的过去式形式）；使紧密[新经济人高频]
tighter,1.紧的（ tight的比较级 ）[新经济人高频]
tightly,1.adv. 紧紧地；坚固地[新经济人高频]
Tikrit,1.提克里特（伊拉克城市）[新经济人高频]
Tim,1.n. 蒂姆（男子名）[新经济人高频]
timid,1.adj. 胆小的；羞怯的[新经济人高频]
tinkering,1.n. 铸补，熔补 2.v. 做焊锅匠，笨拙的修补（tinker的现在分词形式）[新经济人高频]
tip over,1.使翻倒[新经济人高频]
tired,1.v. 疲倦；对…腻烦（tire的过去分词形式） 2.adj. 疲倦的；厌倦的，厌烦的[新经济人高频]
tissues,1.n. [组织] 组织，薄的纱织品；面巾纸（tissue的复数）[新经济人高频]
to-do,1.n. 要办的事；骚乱；大惊小怪[新经济人高频]
toilet,1.n. 厕所，盥洗室；梳妆，打扮 2.vt. 给…梳妆打扮 3.vi. 梳妆，打扮[新经济人高频]
token,1.n. 表征；代币；记号 2.adj. 象征的；表意的；作为对某事的保证的 3.vt. 象征；代表[新经济人高频]
tolerance,1.n. 公差；宽容；容忍；公差[新经济人高频]
tolerant,1.adj. 宽容的；容忍的；有耐药力的[新经济人高频]
