word,meaning
symmetry,n.对称；均衡[红宝书]
sympathetic,a.有同情心的[红宝书]
sympathetic,a.有同情心的[红宝书]
symptomatic,a.有症状的[红宝书]
symptomatic,a.有症状的[红宝书]
synchronization,n.同步[红宝书]
synchronization,n.同步[红宝书]
synchronous,a.同时发生的[红宝书]
synchronous,a.同时发生的[红宝书]
syncretize,v.(使）结合，（使）融合[红宝书]
syncretize,v.(使）结合，（使）融合[红宝书]
syndrome,n.(医)综合症状[红宝书]
syndrome,n.(医)综合症状[红宝书]
synergic,a.协同作用的[红宝书]
synergic,a.协同作用的[红宝书]
synonymous,a.同义的[红宝书]
synonymous,a.同义的[红宝书]
synopsis,n.摘要，概要[红宝书]
synopsis,n.摘要，概要[红宝书]
synoptic,a.摘要的[红宝书]
synoptic,a.摘要的[红宝书]
synthesis,n.综合，合成[红宝书]
synthesis,n.综合，合成[红宝书]
synthesize,v.综合，合成[红宝书]
synthesize,v.综合，合成[红宝书]
systematic,adj.系统的，体系的[红宝书]
systematic,adj.系统的，体系的[红宝书]
table,v.搁置，不加考虑[红宝书]
table,v.搁置，不加考虑[红宝书]
taboo,a.讳忌的；n.禁忌[红宝书]
taboo,a.讳忌的；n.禁忌[红宝书]
tacit,a.心照不宣的(心里明白但嘴上不说的)[红宝书]
tacit,a.心照不宣的(心里明白但嘴上不说的)[红宝书]
taciturn,a.沉默寡言的[红宝书]
taciturn,a.沉默寡言的[红宝书]
tackle,v.处理；n.(吊重物用的)滑车，滑轮[红宝书]
tackle,v.处理；n.(吊重物用的)滑车，滑轮[红宝书]
tact,n.机智，圆滑[红宝书]
tact,n.机智，圆滑[红宝书]
tactic,n.(达到目的的)策略，手段；战术[红宝书]
tactic,n.(达到目的的)策略，手段；战术[红宝书]
tactile,a.触觉的[红宝书]
tactile,a.触觉的[红宝书]
taking,a.楚楚动人的，迷人的[红宝书]
taking,a.楚楚动人的，迷人的[红宝书]
talent,n.天赋；天才[红宝书]
talent,n.天赋；天才[红宝书]
tally,v.(使)一致，符合[红宝书]
tally,v.(使)一致，符合[红宝书]
tambourine,n.铃鼓，手鼓[红宝书]
tambourine,n.铃鼓，手鼓[红宝书]
tame,a.驯服的；沉闷的，平淡无奇的[红宝书]
tame,a.驯服的；沉闷的，平淡无奇的[红宝书]
tamp,v.捣实，夯实[红宝书]
tamp,v.捣实，夯实[红宝书]
tamper,v.干预，损害；(未经许可擅自)篡改[红宝书]
tamper,v.干预，损害；(未经许可擅自)篡改[红宝书]
tangential,a.切线的；离题的[红宝书]
tangential,a.切线的；离题的[红宝书]
tangible,a.可触摸的[红宝书]
tangible,a.可触摸的[红宝书]
tangle,v.缠结；n.纷乱，混乱[红宝书]
tangle,v.缠结；n.纷乱，混乱[红宝书]
tangy,a.气味刺激的，扑鼻的[红宝书]
tangy,a.气味刺激的，扑鼻的[红宝书]
tantalize,v.(以可望而不可及之物)挑惹，挑逗[红宝书]
tantalize,v.(以可望而不可及之物)挑惹，挑逗[红宝书]
tantamount,a.与…相等的[红宝书]
tantamount,a.与…相等的[红宝书]
tantrum,n.发脾气，发怒(尤指儿童)[红宝书]
tantrum,n.发脾气，发怒(尤指儿童)[红宝书]
tapering,a.尖端细的[红宝书]
tapering,a.尖端细的[红宝书]
tardy,a.缓慢的，迟缓的[红宝书]
tardy,a.缓慢的，迟缓的[红宝书]
tarnish,n./v.失去光泽，晦暗[红宝书]
tarnish,n./v.失去光泽，晦暗[红宝书]
tarry,v.耽搁[红宝书]
tarry,v.耽搁[红宝书]
tart,a.酸的；尖酸的[红宝书]
tart,a.酸的；尖酸的[红宝书]
tasteless,adj.没有味道的[红宝书]
tasteless,adj.没有味道的[红宝书]
tasty,a.美味的；有品位的[红宝书]
tasty,a.美味的；有品位的[红宝书]
tatter,n.碎片 v.撕碎[红宝书]
tatter,n.碎片 v.撕碎[红宝书]
tattle,v.闲聊；泄露秘密[红宝书]
tattle,v.闲聊；泄露秘密[红宝书]
tatty,a.破旧的，褴褛的，破败的[红宝书]
tatty,a.破旧的，褴褛的，破败的[红宝书]
taunt,n./v. 嘲笑，讥讽[红宝书]
taunt,n./v. 嘲笑，讥讽[红宝书]
taut,a.绷紧的，拉进的[红宝书]
taut,a.绷紧的，拉进的[红宝书]
tauten,v.（使）拉紧，（使）绷紧[红宝书]
tauten,v.（使）拉紧，（使）绷紧[红宝书]
tawdry,a.华而不实的，俗丽的[红宝书]
tawdry,a.华而不实的，俗丽的[红宝书]
taxing,a.繁重的[红宝书]
taxing,a.繁重的[红宝书]
tear,v.撕裂[红宝书]
tear,v.撕裂[红宝书]
tease,v.逗乐，戏弄；强求，强要 n.逗乐，戏弄[红宝书]
tease,v.逗乐，戏弄；强求，强要 n.逗乐，戏弄[红宝书]
technique,n.技能，方法，手段[红宝书]
technique,n.技能，方法，手段[红宝书]
tedious,a.因冗长而沉闷、乏味的[红宝书]
tedious,a.因冗长而沉闷、乏味的[红宝书]
tedium,n.冗长乏味[红宝书]
tedium,n.冗长乏味[红宝书]
teem,v.充满；到处都是；（雨水等）暴降，倾注[红宝书]
teem,v.充满；到处都是；（雨水等）暴降，倾注[红宝书]
teeter,v.摇摇欲坠，步履蹒跚；踌躇[红宝书]
teeter,v.摇摇欲坠，步履蹒跚；踌躇[红宝书]
teetotal,a.滴酒不沾的；完全的，全部的[红宝书]
teetotal,a.滴酒不沾的；完全的，全部的[红宝书]
temerity,n.鲁莽，大胆[红宝书]
temerity,n.鲁莽，大胆[红宝书]
temper,v.锤炼；缓和；n.脾气，性情[红宝书]
temper,v.锤炼；缓和；n.脾气，性情[红宝书]
temperate,a.（气候等）温和的  （欲望 饮食 等)适度的，有节制的[红宝书]
temperate,a.（气候等）温和的  （欲望 饮食 等)适度的，有节制的[红宝书]
tempest,n.暴风雨；骚动[红宝书]
tempest,n.暴风雨；骚动[红宝书]
tempestuous,a.狂暴的[红宝书]
tempestuous,a.狂暴的[红宝书]
tempo,n.(动作、生活的)步调，速度；(乐曲的)拍子[红宝书]
tempo,n.(动作、生活的)步调，速度；(乐曲的)拍子[红宝书]
temporal,a.时间的；世俗的[红宝书]
temporal,a.时间的；世俗的[红宝书]
temporary,adj.暂时的，临时的[红宝书]
temporary,adj.暂时的，临时的[红宝书]
temporize,v.拖延时间(暂缓决定或说明)；见风使舵，顺应时势[红宝书]
temporize,v.拖延时间(暂缓决定或说明)；见风使舵，顺应时势[红宝书]
temptation,n.诱惑，诱惑物[红宝书]
temptation,n.诱惑，诱惑物[红宝书]
tempting,a.诱惑人的[红宝书]
tempting,a.诱惑人的[红宝书]
tenable,a.站得住脚的，无懈可击的，可防守的[红宝书]
tenable,a.站得住脚的，无懈可击的，可防守的[红宝书]
tenacious,a.坚韧不拔的，坚决的[红宝书]
tenacious,a.坚韧不拔的，坚决的[红宝书]
tenacity,n.坚持，固执[红宝书]
tenacity,n.坚持，固执[红宝书]
tend,v.照料，看顾；倾向于…，易于…[红宝书]
tend,v.照料，看顾；倾向于…，易于…[红宝书]
tendentious,a.有偏见的，有倾向性的[红宝书]
tendentious,a.有偏见的，有倾向性的[红宝书]
tenet,n.信念；信条；教义[红宝书]
tenet,n.信念；信条；教义[红宝书]
tensile,a.张力的；可伸展的[红宝书]
tensile,a.张力的；可伸展的[红宝书]
tension,n.紧张，焦虑；张力[红宝书]
tension,n.紧张，焦虑；张力[红宝书]
tentative,a.试探性的，尝试性的[红宝书]
tentative,a.试探性的，尝试性的[红宝书]
tentatively,adv.试验性的[红宝书]
tentatively,adv.试验性的[红宝书]
tenuous,a.细薄的，稀薄的；无力的[红宝书]
tenuous,a.细薄的，稀薄的；无力的[红宝书]
tenure,n.占有期，任期；终身职位[红宝书]
tenure,n.占有期，任期；终身职位[红宝书]
tepid,a.微温的[红宝书]
tepid,a.微温的[红宝书]
terminal,a.末端的；n.终点站，终端[红宝书]
terminal,a.末端的；n.终点站，终端[红宝书]
terminate,v.终止，结束[红宝书]
terminate,v.终止，结束[红宝书]
terminus,n.(火车，汽车)终点站[红宝书]
terminus,n.(火车，汽车)终点站[红宝书]
termite,n.白蚁[红宝书]
termite,n.白蚁[红宝书]
terrestrial,a.地球的；陆地的[红宝书]
terrestrial,a.地球的；陆地的[红宝书]
terrifying,adj.恐怖的[红宝书]
terrifying,adj.恐怖的[红宝书]
territorial,a.领土的；地方的[红宝书]
territorial,a.领土的；地方的[红宝书]
terrorize,v.恐吓[红宝书]
terrorize,v.恐吓[红宝书]
terse,a.简明的，简洁的[红宝书]
terse,a.简明的，简洁的[红宝书]
testify,v.见证，证实(尤指出庭)[红宝书]
testify,v.见证，证实(尤指出庭)[红宝书]
testimony,n.证词，证明[红宝书]
testimony,n.证词，证明[红宝书]
testy,a.性急的，暴躁的[红宝书]
testy,a.性急的，暴躁的[红宝书]
texture,n.质地；结构[红宝书]
texture,n.质地；结构[红宝书]
textured,adj.手摸时有感觉的；有织纹的[红宝书]
textured,adj.手摸时有感觉的；有织纹的[红宝书]
thatch,v.以茅草覆盖；n.茅草屋顶，茅草[红宝书]
thatch,v.以茅草覆盖；n.茅草屋顶，茅草[红宝书]
thaw,v.解冻，溶化[红宝书]
thaw,v.解冻，溶化[红宝书]
theatrical,adj.戏剧的，戏剧性的[红宝书]
theatrical,adj.戏剧的，戏剧性的[红宝书]
thematic,a.主题的[红宝书]
thematic,a.主题的[红宝书]
theoretical,a.不切实际的；理论(上)的[红宝书]
theoretical,a.不切实际的；理论(上)的[红宝书]
therapeutic,a.治病的，治疗的[红宝书]
therapeutic,a.治病的，治疗的[红宝书]
therapy,n.治疗[红宝书]
therapy,n.治疗[红宝书]
thermal,a.热的，热量的；温暖的；n.热气流[红宝书]
thermal,a.热的，热量的；温暖的；n.热气流[红宝书]
thesis,n.论题，论文[红宝书]
thesis,n.论题，论文[红宝书]
thespian,a.戏剧的[红宝书]
thespian,a.戏剧的[红宝书]
thorny,adj.有刺的；多刺的；多障碍的，引起争议的[红宝书]
thorny,adj.有刺的；多刺的；多障碍的，引起争议的[红宝书]
thoughtful,adj.沉思的[红宝书]
thoughtful,adj.沉思的[红宝书]
thousandfold,a.千倍的（地）[红宝书]
thousandfold,a.千倍的（地）[红宝书]
thrash,v.鞭打[红宝书]
thrash,v.鞭打[红宝书]
threadbare,a.磨破的；陈腐的[红宝书]
threadbare,a.磨破的；陈腐的[红宝书]
threadlike,a.线状的[红宝书]
threadlike,a.线状的[红宝书]
threat,n.威胁，恐吓；凶兆[红宝书]
threat,n.威胁，恐吓；凶兆[红宝书]
threaten,v.威胁[红宝书]
threaten,v.威胁[红宝书]
thrifty,a.节俭的[红宝书]
thrifty,a.节俭的[红宝书]
thrive,v.茁壮成长，繁荣兴旺[红宝书]
thrive,v.茁壮成长，繁荣兴旺[红宝书]
throe,n.剧痛；挣扎[红宝书]
throe,n.剧痛；挣扎[红宝书]
throng,n.一大群；v.拥挤[红宝书]
throng,n.一大群；v.拥挤[红宝书]
thrust,v.猛力推；刺，戳[红宝书]
thrust,v.猛力推；刺，戳[红宝书]
thump,v.重击，锤击[红宝书]
thump,v.重击，锤击[红宝书]
thwart,v.阻扰，使受挫折，挫败[红宝书]
thwart,v.阻扰，使受挫折，挫败[红宝书]
ticklish,a.怕痒的；易怒的[红宝书]
ticklish,a.怕痒的；易怒的[红宝书]
tidy,a.整齐的，整洁的[红宝书]
tidy,a.整齐的，整洁的[红宝书]
tie,n.平局； v.系，绑，栓[红宝书]
tie,n.平局； v.系，绑，栓[红宝书]
tiff,n.口角，小争吵[红宝书]
tiff,n.口角，小争吵[红宝书]
tightfisted,a.吝啬的，极小气的[红宝书]
tightfisted,a.吝啬的，极小气的[红宝书]
tilt,v.(使)倾斜；n.倾斜，斜坡[红宝书]
tilt,v.(使)倾斜；n.倾斜，斜坡[红宝书]
timbre,n.音色，音质[红宝书]
timbre,n.音色，音质[红宝书]
time-consuming,adj.费时间的[红宝书]
time-consuming,adj.费时间的[红宝书]
timeliness,n.及时，适时[红宝书]
timeliness,n.及时，适时[红宝书]
timely,a.适时的，及时的[红宝书]
timely,a.适时的，及时的[红宝书]
timeworn,a.陈旧的，陈腐的[红宝书]
timeworn,a.陈旧的，陈腐的[红宝书]
timid,a.羞怯的，胆怯的，怯懦的[红宝书]
timid,a.羞怯的，胆怯的，怯懦的[红宝书]
timorous,a.胆小的，胆怯的[红宝书]
timorous,a.胆小的，胆怯的[红宝书]
tinder,n.火种，易燃物，引火物[红宝书]
tinder,n.火种，易燃物，引火物[红宝书]
tined,a.尖的，尖头突出的[红宝书]
tined,a.尖的，尖头突出的[红宝书]
tinge,v.给···着色；使略带···气息[红宝书]
tinge,v.给···着色；使略带···气息[红宝书]
tinkle,v.（使）发出叮当声[红宝书]
tinkle,v.（使）发出叮当声[红宝书]
tint,n.淡色；色泽(颜色深淡的程度)；v.给…淡淡地着色[红宝书]
tint,n.淡色；色泽(颜色深淡的程度)；v.给…淡淡地着色[红宝书]
tirade,n.长篇的攻击性讲话[红宝书]
tirade,n.长篇的攻击性讲话[红宝书]
tissue,n.细胞组织；薄纸，棉纸[红宝书]
tissue,n.细胞组织；薄纸，棉纸[红宝书]
titanic,a.巨人的，力大无比的[红宝书]
titanic,a.巨人的，力大无比的[红宝书]
titular,a.有名无实的，名义上的[红宝书]
titular,a.有名无实的，名义上的[红宝书]
toady,n.谄媚者，马屁精[红宝书]
toady,n.谄媚者，马屁精[红宝书]
to-do,n.喧闹，骚乱[红宝书]
to-do,n.喧闹，骚乱[红宝书]
toed,adj.有趾的[红宝书]
toed,adj.有趾的[红宝书]
toil,v./n.长时间辛勤劳作[红宝书]
toil,v./n.长时间辛勤劳作[红宝书]
toll,n.过路(桥)费；伤亡人数，损失；v.(缓慢而有规律地)敲(尤指丧钟)[红宝书]
toll,n.过路(桥)费；伤亡人数，损失；v.(缓慢而有规律地)敲(尤指丧钟)[红宝书]
tome,n.册，卷；大部头的书[红宝书]
tome,n.册，卷；大部头的书[红宝书]
toothsome,a.可口的，美味的[红宝书]
toothsome,a.可口的，美味的[红宝书]
topographical,a.地形学的[红宝书]
topographical,a.地形学的[红宝书]
topple,v.倾覆，推倒[红宝书]
topple,v.倾覆，推倒[红宝书]
topsy-turvy,a.颠倒的，相反的；乱七八糟的，混乱的[红宝书]
topsy-turvy,a.颠倒的，相反的；乱七八糟的，混乱的[红宝书]
torment,n.(肉体或精神上的)折磨，痛苦[红宝书]
torment,n.(肉体或精神上的)折磨，痛苦[红宝书]
torpid,a.懒散的；迟缓的，迟钝的[红宝书]
torpid,a.懒散的；迟缓的，迟钝的[红宝书]
torpor,n.懒散；迟钝[红宝书]
torpor,n.懒散；迟钝[红宝书]
torrent,n.洪流，急流[红宝书]
torrent,n.洪流，急流[红宝书]
torrential,a.奔流的，洪流的，湍急的[红宝书]
torrential,a.奔流的，洪流的，湍急的[红宝书]
torrid,a.酷热的[红宝书]
torrid,a.酷热的[红宝书]
tortuous,a.弯弯曲曲的[红宝书]
tortuous,a.弯弯曲曲的[红宝书]
toss,v.(随意或漫无目的地)投，掷；使来回摇动[红宝书]
toss,v.(随意或漫无目的地)投，掷；使来回摇动[红宝书]
totalitarian,a.极权主义的[红宝书]
totalitarian,a.极权主义的[红宝书]
totter,v.摇摇欲坠；步履蹒跚[红宝书]
totter,v.摇摇欲坠；步履蹒跚[红宝书]
touch,v.涉及；触动；接触 n.触摸[红宝书]
touch,v.涉及；触动；接触 n.触摸[红宝书]
touched,adj.被感动的[红宝书]
touched,adj.被感动的[红宝书]
touching,adj.动人的，感人的；令人同情的[红宝书]
touching,adj.动人的，感人的；令人同情的[红宝书]
touchy,adj.敏感的，易怒的[红宝书]
touchy,adj.敏感的，易怒的[红宝书]
tout,v.招揽顾客；极力赞扬[红宝书]
tout,v.招揽顾客；极力赞扬[红宝书]
towering,a.高耸的[红宝书]
towering,a.高耸的[红宝书]
toxic,a.有毒的，中毒的[红宝书]
toxic,a.有毒的，中毒的[红宝书]
toxin,n.毒素，毒质[红宝书]
toxin,n.毒素，毒质[红宝书]
toy,v.不认真地考虑；漫不经心地玩弄[红宝书]
toy,v.不认真地考虑；漫不经心地玩弄[红宝书]
trace,n.痕迹 v.追踪[红宝书]
trace,n.痕迹 v.追踪[红宝书]
traceable,a.可追踪的[红宝书]
traceable,a.可追踪的[红宝书]
track,n.足迹，踪迹；轨道；小道，小路；v.跟踪[红宝书]
track,n.足迹，踪迹；轨道；小道，小路；v.跟踪[红宝书]
tractability,n.温顺[红宝书]
tractability,n.温顺[红宝书]
tractable,a.易于驾驭的，温顺的[红宝书]
tractable,a.易于驾驭的，温顺的[红宝书]
trademark,n.特征；商标  v.保证商标权[红宝书]
trademark,n.特征；商标  v.保证商标权[红宝书]
traduce,v.诽谤，中伤[红宝书]
traduce,v.诽谤，中伤[红宝书]
tragedy,n.悲剧，惨事，灾难[红宝书]
tragedy,n.悲剧，惨事，灾难[红宝书]
tragic,a.悲惨的[红宝书]
tragic,a.悲惨的[红宝书]
traipse,v.漫步，闲荡[红宝书]
